Plate,Position,Genotype,Weighted mean of relative MSD,Standard error of relative MSD,Number of replicates for MSD,Relative colony area mean,Relative colony area standard error,Relative front roughness mean,Relative front roughness standard error,Relative growth layer depth mean,Relative growth layer depth standard error,Relative colony thickness mean,Relative colony thickness standard error,Number of replicates for phenotypic traits,Cell major axis,Cell minor axis,Cell aspect ratio,Cell major axis standard error,Cell minor axis standard error,Cell volume,Cell surface area
DE4,35,WT,1.049200346,0.136052201,3,0.958445733,0.011222311,0.970685023,0.009241821,1.107197317,0.029898306,1.01191033,1.38E-06,3,nan,nan,nan,nan,nan,nan,nan
DE4,36,phnM,0.935274582,0.124775948,3,1.006183029,0.011790986,0.821755695,0.008264967,1.046518481,0.016302984,0.983638103,1.33E-06,3,31.16439527,12.03602097,2.589260632,nan,nan,2940.203654,1134.796999
DE4,37,prpB,nan,nan,0,,,,,,,,,0,33.0471338,12.48069273,2.64786054,nan,nan,3369.320905,1254.91366
DE4,38,yaiL,0.690599867,0.106348546,2,0.91720551,0.01181139,0.577051208,0.006327144,1.215205557,0.018249292,0.955223015,1.67E-06,2,31.57974621,11.93053414,2.646968345,nan,nan,2939.701341,1141.413778
DE4,39,yliH,0.673862781,0.09301562,3,0.886446364,0.011419121,0.925723476,0.011871518,1.269264642,0.017362704,0.977547804,1.76E-06,2,33.93809336,11.63413874,2.917112655,nan,nan,3056.538102,1199.833282
DE4,40,ygfI,0.669399138,0.083989734,3,0.803873792,0.010354201,0.464532073,0.00519753,1.211078415,0.014767505,0.94532944,1.83E-06,2,35.47880982,11.62111084,3.052962003,nan,nan,3173.119907,1242.995306
DE4,41,yeaD,0.675452019,0.11226457,2,0.836569251,0.010703783,0.749257783,0.009136301,1.28530352,0.020827298,1.021166011,1.77E-06,2,33.00727582,12.04728814,2.73980961,nan,nan,3222.402084,1220.582424
DE4,42,yncG,0.786070136,0.110171365,3,0.797909337,0.009342105,0.929080238,0.010310445,1.225999421,0.021197311,0.986937225,1.45E-06,3,34.95991915,12.58689885,2.777484713,nan,nan,3645.408399,1330.567382
DE4,43,ybcL,nan,nan,0,,,,,,,,,1,33.09823626,12.42757167,2.663290716,nan,nan,3331.08409,1244.073505
DE4,44,ychE,0.640146225,0.130892309,2,,,,,,,,,1,29.97034711,11.48528438,2.609456249,nan,nan,2597.817445,1047.122677
DE4,45,pspG,0.998313775,0.160934485,3,0.802211826,0.009393834,0.875389038,0.009196829,1.085267379,0.019985429,0.937182325,1.33E-06,3,nan,nan,nan,nan,nan,nan,nan
DE4,46,pioO,nan,nan,1,,,,,,,,,0,30.15442385,11.21558764,2.688617379,nan,nan,2494.896701,1025.676183
DE4,47,WT,1.020546549,0.144224519,3,0.982216998,0.012651368,0.985041699,0.012125189,1.04118757,0.039824923,1.024598243,1.80E-06,2,nan,nan,nan,nan,nan,nan,nan
DE4,48,dam,0.928297949,0.09955073,3,1.157930448,0.013569238,1.265233301,0.012005852,1.255020306,0.021213552,1.014614548,1.28E-06,3,40.45753916,12.88836476,3.139074655,nan,nan,4567.053396,1596.590773
DE4,49,wbbK,nan,nan,1,,,,,,,,,0,40.259906,12.22094385,3.294336879,nan,nan,4094.435344,1502.431553
DE4,50,hokD,nan,nan,0,,,,,,,,,0,35.65331701,12.30299789,2.897937341,nan,nan,3573.414601,1324.370844
DE4,51,mdtI,nan,nan,1,,,,,,,,,0,37.21542057,11.81714332,3.149273862,nan,nan,3480.434125,1329.904151
DE4,52,rfaB,nan,nan,0,,,,,,,,,0,35.42966184,11.58919823,3.057127952,nan,nan,3168.890289,1241.251999
DE4,53,puuB,0.787770492,0.097162839,3,0.799315386,0.01029791,0.50841418,0.006870816,1.232754209,0.016995695,0.979303544,1.86E-06,2,33.91335058,11.73420072,2.890128725,nan,nan,3127.037585,1214.990559
DE4,54,yibF,0.68883987,0.106691056,2,0.905519868,0.011664746,0.661581144,0.007772878,1.187868612,0.013954927,0.959386701,1.71E-06,2,34.54257491,12.45253273,2.7739397,nan,nan,3492.852786,1294.482827
DE4,55,yjiW,nan,nan,0,,,,,,,,,0,36.42146677,11.26837436,3.232184661,nan,nan,3101.205629,1238.234171
DE4,56,ecpD,nan,nan,1,,,,,,,,,0,32.78231771,12.39738015,2.64429398,nan,nan,3276.610118,1225.37489
DE4,57,intD,0.988406547,0.221225334,2,,,,,,,,,1,35.2426013,11.60807605,3.036041559,nan,nan,3151.008003,1235.534099
DE4,58,napD,0.878070045,0.123951803,3,0.866248181,0.010148783,1.102817462,0.011467909,1.112717696,0.018479672,0.979260168,1.40E-06,3,38.89342136,12.01601803,3.236797853,nan,nan,3750.73793,1410.432876
DE4,59,WT,0.922293548,0.138001544,3,1.041687615,0.012200175,0.96270716,0.009044355,0.975498523,0.014189469,1.022849698,1.31E-06,3,nan,nan,nan,nan,nan,nan,nan
DE4,60,udp,0.789258878,0.125193308,2,,,,,,,,,1,33.75017209,11.68130251,2.88924733,nan,nan,3054.058353,1196.584564
DE4,61,ssuE,0.93534936,0.136849418,3,0.899378174,0.010559922,1.059060173,0.01088212,1.062703752,0.014449323,0.994592614,1.40E-06,3,34.45500878,12.06692518,2.855326296,nan,nan,3357.999875,1273.430634
DE4,62,mhpD,0.910393918,0.111881592,3,0.973081142,0.01971975,1.054567765,0.012439038,1.187803586,0.021054601,1.035318999,1.66E-06,2,33.71774293,11.86252692,2.842374408,nan,nan,3144.067407,1214.857791
DE4,63,yidL,0.927869569,0.131778803,2,,,,,,,,,1,28.68940264,11.73791487,2.444165166,nan,nan,2524.938672,1013.442628
DE4,64,livF,nan,nan,0,,,,,,,,,0,37.46426473,11.5751471,3.236612407,nan,nan,3388.139404,1317.67986
DE4,65,poxA,0.617675578,0.086995077,2,0.718833517,0.009195108,0.561176993,0.007091405,1.101381497,0.011613275,0.971694598,1.77E-06,2,34.1139791,11.61067979,2.938155192,nan,nan,3027.999527,1193.566557
DE4,66,potG,nan,nan,1,,,,,,,,,1,nan,nan,nan,nan,nan,nan,nan
DE4,67,yebA,0.795729507,0.094337107,3,0.840782488,0.010834198,0.478712325,0.005460077,1.147145213,0.015284398,1.032804271,1.91E-06,2,36.12680118,12.81884594,2.818256912,nan,nan,3915.97548,1403.749709
DE4,68,ysgA,nan,nan,0,,,,,,,,,0,29.60231708,11.78033523,2.512858634,nan,nan,2667.015582,1056.689701
DE4,69,prfB,nan,nan,0,,,,,,,,,0,50.70977455,13.11998945,3.865077389,nan,nan,6121.584348,2042.721135
DE4,70,recQ,nan,nan,0,,,,,,,,,0,32.85539628,11.63003573,2.825046892,nan,nan,2937.262443,1158.695122
DE4,71,WT,0.979429235,0.140008909,3,1.019378574,0.011936338,1.058342345,0.010052412,0.982147238,0.020309586,1.011219098,1.31E-06,3,nan,nan,nan,nan,nan,nan,nan
DE4,72,dgoT,nan,nan,1,,,,,,,,,0,33.61109936,11.34338988,2.963055993,nan,nan,2890.352432,1159.467006
DE4,73,yidR,0.734928597,0.101585351,3,0.852526531,0.017301541,0.666513275,0.007519555,1.156001493,0.020317652,1.009840248,1.74E-06,2,32.25967722,11.45102796,2.817186137,nan,nan,2793.700301,1120.460354
DE4,74,ypfJ,1.005146737,0.190026735,2,0.837847835,0.010705608,0.725818535,0.00865131,1.115021904,0.019828901,0.981080226,1.63E-06,2,nan,nan,nan,nan,nan,nan,nan
DE4,75,yicI,nan,nan,0,,,,,,,,,0,31.51297247,11.6887399,2.696011096,nan,nan,2850.751346,1122.886115
DE4,76,rpsT,0.78747181,0.106289648,3,0.893359733,0.010465616,0.681782639,0.006992641,1.141602871,0.01330192,0.986735694,1.37E-06,3,31.98167697,11.9312137,2.680504916,nan,nan,2976.39144,1153.229853
DE4,77,csiE,0.865385298,0.108008777,3,0.836772688,0.009798088,0.84504069,0.00825657,1.402344643,0.017850269,0.964980933,1.35E-06,3,32.72235893,11.37123178,2.877644179,nan,nan,2793.88114,1124.64638
DE4,78,baeR,0.912322232,0.111992466,3,0.89721858,0.010515942,0.967627938,0.010069344,1.130646739,0.014576633,0.966984474,1.36E-06,3,34.35445765,11.60899217,2.959297167,nan,nan,3058.411227,1204.962464
DE4,79,flgM,0.789865671,0.103755668,3,0.920239814,0.01077829,0.921781098,0.009079518,1.11853135,0.014742039,0.967343077,1.33E-06,3,31.53717339,11.85543051,2.660145775,nan,nan,2886.413988,1127.396111
DE4,80,fecI,1.020466437,0.140164905,3,0.887306749,0.011429423,1.169670088,0.01461391,1.097763864,0.021353286,0.952547521,1.73E-06,2,32.00132694,11.00706139,2.907345187,nan,nan,2579.589191,1069.160774
DE4,81,flu,0.949700291,0.146496679,2,0.806354295,0.010406666,1.039795129,0.01273575,1.260780148,0.022464161,0.93684541,1.85E-06,2,32.52583667,11.30576798,2.876924128,nan,nan,2759.493627,1115.36321
DE4,82,ybdA,nan,nan,1,,,,,,,,,0,31.65499357,11.56921882,2.73613924,nan,nan,2789.877895,1108.212422
DE4,83,WT,1.034470235,0.140848637,3,0.964510737,0.011321004,0.946578908,0.009383496,0.989183366,0.017996444,1.003729576,1.40E-06,3,nan,nan,nan,nan,nan,nan,nan
DE4,84,rpoD,1.01199253,0.127161614,3,,,,,,,,,0,36.25556191,12.28624029,2.950907768,nan,nan,3669.053299,1358.772689
DE4,85,ydcZ,0.907634266,0.109588838,3,0.928011533,0.011955254,1.088115832,0.010826958,1.237237784,0.021320949,0.967848571,1.72E-06,2,36.77182476,13.47224711,2.729449992,nan,nan,4410.482139,1507.730693
DE4,86,ynbB,0.567195616,0.07256144,3,0.753164775,0.008857407,0.450614999,0.004720922,1.501554876,0.016501656,0.99883446,1.54E-06,3,41.06600571,13.30658363,3.086141932,nan,nan,4902.983774,1668.0835
DE4,87,yffI,0.943322464,0.152623955,2,0.878507376,0.01780799,1.197564755,0.016153449,1.223323411,0.019277572,0.994804328,1.75E-06,2,33.46741179,13.44018394,2.490100725,nan,nan,3889.721918,1357.418127
DE4,88,mdtE,0.682576754,0.074506685,3,0.954673088,0.012296867,0.715704469,0.008731104,1.220707708,0.014213869,0.919400127,1.65E-06,2,43.22735208,13.70484317,3.154166125,nan,nan,5512.122079,1809.468995
DE4,89,thiI,nan,nan,0,,,,,,,,,0,48.64540762,12.39774893,3.92372905,nan,nan,5194.376616,1840.465478
DE4,90,mobA,0.854323964,0.085071707,3,0.906408539,0.010614603,0.864739457,0.008508597,1.301966708,0.01127549,0.972307106,1.35E-06,3,47.02363573,13.07300516,3.597002768,nan,nan,5543.64162,1879.909209
DE4,91,yfjY,0.434850156,0.069353192,3,0.754586839,0.008868053,0.428939577,0.004200886,1.336257188,0.011492084,1.024327849,1.58E-06,3,34.41143836,13.5629763,2.53715981,nan,nan,4119.336149,1415.39599
DE4,92,gadA,0.700621373,0.077051912,3,0.888163234,0.011439227,0.792730956,0.00773235,1.222141908,0.014534468,0.914843449,1.69E-06,2,43.12918406,13.40302019,3.217870559,nan,nan,5278.895467,1769.915883
DE4,93,rzpR,nan,nan,0,,,,,,,,,0,40.0991864,12.70233488,3.156835871,nan,nan,4339.358594,1543.044572
DE4,94,betT,nan,nan,0,,,,,,,,,0,34.49077504,12.8416649,2.685849171,nan,nan,3734.534467,1344.03779
DE4,95,WT,1.018797872,0.153677407,2,0.939094742,0.011008275,0.965693638,0.009960549,1.028957601,0.022349833,0.94299684,1.38E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,0,mrdA point mutation,1.135423747,0.1176407,3,1.144076794,0.014441539,0.890826651,0.010147738,0.945343537,0.011388091,0.865543631,1.17E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,1,fliO,nan,nan,0,,,,,,,,,0,34.93855949,12.12758721,2.880915955,nan,nan,3408.771641,1282.480276
DE5,2,tolQ,nan,nan,0,0.653069653,0.00827544,0.673022791,0.006829026,1.598100417,0.212314309,0.775341908,1.26E-06,3,46.68555384,15.32103666,3.047153718,nan,nan,7569.690352,2208.989753
DE5,3,quad mut adhesin,1.390879162,0.283934731,2,1.046773074,0.016063014,1.910081939,0.023685767,1.174886464,0.026055371,0.949961924,1.54E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,4,WT,1.094748803,0.126927053,3,1.010126692,0.012749656,1.033059162,0.012084759,0.952197377,0.00973716,0.974492936,1.38E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,5,crp,0.937286833,0.12477081,3,0.937801439,0.011843009,0.897899343,0.009178737,1.003102979,0.01076333,0.886992195,1.32E-06,3,37.24350827,11.69486261,3.184604172,nan,nan,3426.938559,1322.723995
DE5,6,pdxH,1.070213643,0.141209569,3,,,,,,,,,1,nan,nan,nan,nan,nan,nan,nan
DE5,7,lon,nan,nan,1,,,,,,,,,0,41.18440854,11.90593289,3.459150066,nan,nan,4013.536763,1501.329167
DE5,8,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,9,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,10,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,11,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,12,fis,0.891212701,0.115127079,2,,,,,,,,,1,52.11703357,12.02791936,4.333004904,nan,nan,5396.073507,1937.913277
DE5,13,gpmI,nan,nan,1,0.756587604,0.009561528,0.601075244,0.006079461,2.013910404,0.08029705,1.076359545,1.71E-06,3,47.26182956,11.74928177,4.022529247,nan,nan,4517.119516,1690.469862
DE5,14,pgm,0.539138215,0.0798228,2,0.703634921,0.011512234,0.824281675,0.013877355,1.061399434,0.011338343,1.027019203,2.12E-06,2,30.79442975,12.85483892,2.395551585,nan,nan,3312.324228,1203.689349
DE5,15,yfgA,0.746594326,0.12176311,2,0.732176857,0.010951721,0.419426837,0.005407954,1.050849373,0.017433365,1.041761108,2.00E-06,2,46.80783889,11.54494528,4.054401105,nan,nan,4343.379726,1652.858495
DE5,16,WT,0.974797359,0.127508118,2,0.968650819,0.014869125,0.867674659,0.009261243,1.058484769,0.010522064,1.010605374,1.66E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,17,MC1000 mreB,0.030945764,0.009862305,3,0.475447531,0.006054283,0.346985144,0.003839598,2.920596213,0.115875013,0.742966106,1.34E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,18,moaE,1.168911521,0.174223303,2,0.905520088,0.013900633,1.122895943,0.012778277,1.078277787,0.031393374,0.967013543,1.65E-06,2,43.20282724,12.53792787,3.445770918,nan,nan,4650.246204,1654.314976
DE5,19,mrcB,nan,nan,0,,,,,,,,,0,32.05802021,12.07085716,2.655819697,nan,nan,3056.262082,1172.115028
DE5,20,surA,nan,nan,0,,,,,,,,,0,38.24962651,12.31041812,3.107094018,nan,nan,3889.494437,1427.925295
DE5,21,lon,nan,nan,1,,,,,,,,,0,41.18440854,11.90593289,3.459150066,nan,nan,4013.536763,1501.329167
DE5,22,yfgA,1.352923003,0.265379831,2,,,,,,,,,1,46.80783889,11.54494528,4.054401105,nan,nan,4343.379726,1652.858495
DE5,23,tolQ,nan,nan,1,0.757311471,0.009628615,1.089712952,0.012240127,2.337879411,0.37934215,0.775969758,1.15E-06,3,46.68555384,15.32103666,3.047153718,nan,nan,7569.690352,2208.989753
DE5,24,rfaF,1.784205112,0.677789004,2,0.878771056,0.013512748,1.791414919,0.024690959,0.821238123,0.046707968,1.391196736,2.80E-06,2,40.60980653,13.08496357,3.103547544,nan,nan,4692.075589,1617.687281
DE5,25,surA,1.643214849,0.575080684,2,0.859457585,0.013189934,2.105666716,0.028550056,2.40445767,0.20329962,1.386420562,2.77E-06,2,38.24962651,12.31041812,3.107094018,nan,nan,3889.494437,1427.925295
DE5,26,dsbA,nan,nan,0,,,,,,,,,0,37.1720034,12.50966744,2.971462156,nan,nan,3882.000089,1409.526583
DE5,27,lpcA,nan,nan,1,,,,,,,,,0,43.38836313,12.49770385,3.471706775,nan,nan,4688.646601,1663.098562
DE5,28,WT,0.93698946,0.101685865,3,0.998132472,0.012593284,0.997688384,0.010207269,1.037737009,0.009723399,1.006815333,1.41E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,29,MC1000,0.372602234,0.048860287,3,0.748250411,0.00958575,0.38542782,0.003992029,1.221119702,0.008863097,0.702121794,1.02E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,30,ychJ,0.86401476,0.128661596,2,0.9699952,0.015704024,0.935552267,0.011469812,1.133423717,0.017605174,0.995087585,1.80E-06,2,35.85960706,11.37294643,3.153062162,nan,nan,3144.924008,1245.821185
DE5,31,tatB,nan,nan,0,,,,,,,,,0,47.10335655,13.19867455,3.568794456,nan,nan,5355.181673,1826.265725
DE5,32,yciB,1.117414132,0.152736234,3,0.858328191,0.010851037,1.068047794,0.01007823,1.134155995,0.022815678,1.012353041,1.53E-06,3,35.87205285,12.39376131,2.8943637,nan,nan,3657.168038,1345.760552
DE5,33,rcsC,nan,nan,0,,,,,,,,,0,37.38538168,12.40112894,3.014675668,nan,nan,3861.317317,1413.224367
DE5,34,ihfB,nan,nan,0,,,,,,,,,0,44.05509305,11.14751796,3.952009156,nan,nan,3815.35838,1503.71576
DE5,35,recB,nan,nan,1,,,,,,,,,1,nan,nan,nan,nan,nan,nan,nan
DE5,36,recB,0.691229237,0.084127702,3,0.733664194,0.009402741,0.669298151,0.006738119,1.009582735,0.010673919,0.993700504,1.50E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,37,ihfB,nan,nan,1,,,,,,,,,1,44.05509305,11.14751796,3.952009156,nan,nan,3815.35838,1503.71576
DE5,38,ompR,0.922783031,0.106000787,3,1.00735334,0.012717066,0.840446616,0.008307073,1.189555885,0.011211138,0.958301036,1.35E-06,3,37.73401127,13.33628599,2.829424271,nan,nan,4469.861384,1527.60036
DE5,39,tatC,nan,nan,0,0.710214508,0.008964716,0.474100672,0.004516736,,,1.171255953,1.94E-06,3,45.97535902,12.40924527,3.704927901,nan,nan,4728.754706,1697.275693
DE5,40,WT,1.097689116,0.121649911,3,0.965816767,0.012204508,1.01667662,0.010625385,0.993044203,0.008256509,0.990725752,1.44E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,41,tolB,nan,nan,0,0.63277055,0.008049392,0.530251241,0.005267265,2.577520281,1.035367741,0.871265428,1.38E-06,3,40.11886966,13.56665129,2.957168191,nan,nan,5019.312912,1671.613249
DE5,42,cyaA,0.050895632,0.025948602,3,0.470356823,0.005990229,0.585075411,0.007492892,2.368639861,0.30539552,1.00431869,2.02E-06,3,39.61712407,12.77591927,3.100921604,nan,nan,4322.587344,1537.534355
DE5,43,mrdA point mutation,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,44,fis,0.984305608,0.108540166,3,1.094912557,0.017714904,0.967344718,0.01246724,0.959585844,0.02124071,1.028276671,1.70E-06,2,52.11703357,12.02791936,4.333004904,nan,nan,5396.073507,1937.913277
DE5,45,MC1000,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,46,guaB,0.42678539,0.049934701,3,0.811332291,0.012453538,0.747412489,0.008757437,1.311137251,0.01042264,0.718685455,1.26E-06,2,74.6253913,13.43030072,5.556494443,nan,nan,9673.039443,3068.098389
DE5,47,holD,0.971371825,0.176829342,2,,,,,,,,,0,44.56291299,12.75222081,3.494521751,nan,nan,4869.769688,1709.887686
DE5,48,tatB,nan,nan,0,0.653389806,0.008338126,0.506478281,0.005178008,2.122510016,0.537054477,1.257004122,2.25E-06,3,47.10335655,13.19867455,3.568794456,nan,nan,5355.181673,1826.265725
DE5,49,yciB,nan,nan,1,,,,,,,,,1,35.87205285,12.39376131,2.8943637,nan,nan,3657.168038,1345.760552
DE5,50,DH5alpha,0.827495108,0.152835789,3,0.904166904,0.011402884,0.966639588,0.009984979,0.958567378,0.010276887,0.997168208,1.44E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,51,MG1655,1.043220066,0.148635649,2,,,,,,,,,1,nan,nan,nan,nan,nan,nan,nan
DE5,52,WT,1.089495628,0.113969561,3,1.001537631,0.012631649,1.042780715,0.011517057,1.00808855,0.007245156,1.00046172,1.41E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,53,quad mut poly,0.956768872,0.104403115,3,0.856881729,0.010814801,0.626819836,0.005866787,0.919743161,0.007168307,1.114675499,1.67E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,54,tolB,0.918602829,0.297159239,2,0.788330651,0.012101956,0.95687013,0.011542063,0.907481575,0.01749718,1.002472983,1.77E-06,2,40.11886966,13.56665129,2.957168191,nan,nan,5019.312912,1671.613249
DE5,55,yfgC,0.268791252,0.10350512,2,0.44472107,0.006661325,0.258272957,0.003446203,1.680431452,0.070443938,0.849152862,2.03E-06,2,36.96071464,13.50975988,2.735852819,nan,nan,4444.544757,1518.177078
DE5,56,crp,0.271995147,0.076544825,3,0.664529665,0.008542774,0.70500297,0.009229657,1.179653683,0.009518936,1.03175376,1.76E-06,3,37.24350827,11.69486261,3.184604172,nan,nan,3426.938559,1322.723995
DE5,57,quad mut adhesin,1.141605693,0.115557941,3,0.933994452,0.01204367,1.112949315,0.013821609,0.871480776,0.011898157,0.978631341,1.39E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,58,ddlB,nan,nan,0,,,,,,,,,0,33.61931723,11.39246249,2.951014082,nan,nan,2840.98792,1144.417119
DE5,59,lpcA,1.054457968,0.122230851,3,,,,,,,,,1,43.38836313,12.49770385,3.471706775,nan,nan,4688.646601,1663.098562
DE5,60,csgA,nan,nan,0,,,,,,,,,0,42.51219538,12.85902723,3.306019546,nan,nan,4829.928284,1676.711375
DE5,61,lacA,nan,nan,0,,,,,,,,,0,34.32730912,12.22958613,2.806906854,nan,nan,3388.056212,1272.653599
DE5,62,fimC,0.841218629,0.113669578,3,0.961399662,0.015559229,0.799952065,0.010286903,1.094378752,0.012487384,0.959509602,1.79E-06,2,41.65328437,13.20337735,3.154744674,nan,nan,4868.934998,1668.594618
DE5,63,cyaA,0.133889564,0.036268548,3,0.434404538,0.005669365,0.414875179,0.004968298,2.291541272,0.100775768,1.068857629,2.15E-06,3,39.61712407,12.77591927,3.100921604,nan,nan,4322.587344,1537.534355
DE5,64,WT,0.993921029,0.110219364,2,0.966481939,0.014850418,1.10462334,0.012379876,0.960823692,0.006123728,1.009855232,1.67E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,65,rcsC,nan,nan,0,,,,,,,,,0,37.38538168,12.40112894,3.014675668,nan,nan,3861.317317,1413.224367
DE5,66,fliO,nan,nan,1,,,,,,,,,1,34.93855949,12.12758721,2.880915955,nan,nan,3408.771641,1282.480276
DE5,67,fimC,1.047738755,0.141531274,2,0.952233256,0.014612385,0.826424785,0.009455834,1.060159433,0.013848105,0.924056954,1.56E-06,2,41.65328437,13.20337735,3.154744674,nan,nan,4868.934998,1668.594618
DE5,68,ompR,0.827183062,0.171741686,3,0.854435118,0.01077679,1.193018596,0.012636348,0.969145038,0.020091743,0.997782766,1.44E-06,3,37.73401127,13.33628599,2.829424271,nan,nan,4469.861384,1527.60036
DE5,69,gpmI,0.855564917,0.846119611,2,0.681130414,0.008663056,0.594210374,0.006166692,1.881776549,0.060297422,1.063608908,1.75E-06,3,47.26182956,11.74928177,4.022529247,nan,nan,4517.119516,1690.469862
DE5,70,tatC,nan,nan,0,0.7413239,0.012005199,0.453671949,0.005936684,1.958045953,0.274946887,1.140387245,2.25E-06,2,45.97535902,12.40924527,3.704927901,nan,nan,4728.754706,1697.275693
DE5,71,lacA,1.304116479,0.17631878,2,,,,,,,,,1,34.32730912,12.22958613,2.806906854,nan,nan,3388.056212,1272.653599
DE5,72,ddlB,nan,nan,1,,,,,,,,,1,33.61931723,11.39246249,2.951014082,nan,nan,2840.98792,1144.417119
DE5,73,yfgC,0.431532318,0.116580967,2,0.477068058,0.007331085,0.232126924,0.003605251,1.484892225,0.04485035,0.859494328,1.84E-06,2,36.96071464,13.50975988,2.735852819,nan,nan,4444.544757,1518.177078
DE5,74,guaB,0.758017247,0.096237825,2,0.903396902,0.013869875,1.440952868,0.017864092,1.514788968,0.012448407,0.729767996,1.31E-06,2,74.6253913,13.43030072,5.556494443,nan,nan,9673.039443,3068.098389
DE5,75,holD,nan,nan,0,,,,,,,,,0,44.56291299,12.75222081,3.494521751,nan,nan,4869.769688,1709.887686
DE5,76,WT,0.967822399,0.0915855,3,0.989859198,0.01252482,0.993668022,0.010031776,1.062402202,0.009713922,1.016985548,1.43E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,77,ycbC,nan,nan,0,,,,,,,,,0,41.30162619,13.22140537,3.123845388,nan,nan,4837.825923,1656.429033
DE5,78,pgm,0.396515751,0.046958648,2,0.939032526,0.014409936,1.413934942,0.017333677,1.163017448,0.007203897,0.969579749,1.62E-06,2,30.79442975,12.85483892,2.395551585,nan,nan,3312.324228,1203.689349
DE5,79,rfaF,1.445116435,0.888195127,2,,,,,,,,,1,40.60980653,13.08496357,3.103547544,nan,nan,4692.075589,1617.687281
DE5,80,quad mut poly,1.035316039,0.1188998,3,0.848706786,0.010718424,0.802713747,0.008003186,0.910138896,0.010605846,1.130227019,1.68E-06,3,nan,nan,nan,nan,nan,nan,nan
DE5,81,ycbC,0.551219999,0.075375167,3,0.72200333,0.009125857,0.586146536,0.005633228,1.353669026,0.013148885,1.015299078,1.57E-06,3,41.30162619,13.22140537,3.123845388,nan,nan,4837.825923,1656.429033
DE5,82,M1000 mreB,nan,nan,1,0.479201986,0.007365324,0.630534971,0.008030821,1.960220916,0.007656093,0.799311386,1.85E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,83,lipA,0.60126206,0.188202558,3,0.477980022,0.006058109,0.635538437,0.007307686,1.949844017,0.134288403,0.772126654,1.60E-06,3,33.7164395,13.38157459,2.519616751,nan,nan,3931.687197,1369.131347
DE5,84,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,85,mrcB,nan,nan,0,,,,,,,,,1,32.05802021,12.07085716,2.655819697,nan,nan,3056.262082,1172.115028
DE5,86,moaE,0.946280321,0.130733533,2,,,,,,,,,1,43.20282724,12.53792787,3.445770918,nan,nan,4650.246204,1654.314976
DE5,87,ychJ,nan,nan,1,,,,,,,,,1,35.85960706,11.37294643,3.153062162,nan,nan,3144.924008,1245.821185
DE5,88,WT,0.909294556,0.116535044,2,1.06859018,0.016403506,1.051462439,0.013301521,1.006034668,0.009350932,0.996161334,1.58E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,89,lipA,0.855237169,0.103502821,3,0.978991225,0.012348014,1.061153433,0.010972802,1.142942493,0.009252997,0.974043097,1.38E-06,3,33.7164395,13.38157459,2.519616751,nan,nan,3931.687197,1369.131347
DE5,90,MG1655,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,91,pdxH,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,92,DH5alpha,1.239171713,0.166537501,3,1.030373706,0.016854587,1.333115044,0.021010994,1.174580122,0.036608219,0.888606232,1.68E-06,2,nan,nan,nan,nan,nan,nan,nan
DE5,93,dsbA,nan,nan,1,,,,,,,,,0,37.1720034,12.50966744,2.971462156,nan,nan,3882.000089,1409.526583
DE5,94,,nan,nan,1,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
DE5,95,,nan,nan,0,,,,,,,,,0,nan,nan,nan,nan,nan,nan,nan
mreB,0,mreB-A1,nan,nan,1,,,,,,,,,0,6.589894772,1.63072999,4.041070449,2.580130482,0.378536895,nan,nan
mreB,1,mreB-A2,2.551633327,0.598989425,2,,,,,,,,,1,3.511330312,0.880688992,3.987026458,0.846802782,0.038821958,nan,nan
