experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200216_2000_DE3a,25,3,300000,18,5,0,1205,0,87,1,,
20200216_2000_DE3a,26,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,27,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,28,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,29,3,300000,18,5,0,1205,0,87,1,,
20200216_2000_DE3a,30,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,31,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,32,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,33,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,34,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,35,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,36,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,37,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,38,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,39,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,40,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,41,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,42,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,43,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,44,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,45,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,46,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,47,3,300000,15,5,0,1205,0,87,1,"changed focus, fluorescent?",
20200216_2000_DE3a,48,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,49,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,50,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,51,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,52,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,53,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,54,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,55,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,56,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,57,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,58,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,59,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,60,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,61,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,62,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,63,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,64,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,65,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,66,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,67,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,68,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,69,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,70,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,71,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,72,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,73,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,74,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,75,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,76,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,77,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,78,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,79,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,80,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,81,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,82,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,83,3,300000,15,5,0,1205,0,87,1,changed focus,
20200216_2000_DE3a,84,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,85,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,86,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,87,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,88,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,89,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,90,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,91,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,92,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,93,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,94,3,300000,15,5,0,1205,0,87,0,,
20200216_2000_DE3a,95,3,300000,15,5,0,1205,0,87,0,,
