experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200218_0840_DE2c,32,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,33,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,34,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,35,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,36,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,37,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,38,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,39,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,40,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,41,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,42,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,43,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,44,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,45,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,46,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,47,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,48,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,49,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,50,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,51,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,52,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,53,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,54,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,55,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,56,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,57,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,58,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,59,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,60,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,61,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,62,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,63,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,64,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,65,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,66,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,67,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,68,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,69,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,70,3,300000,15,5,0,1205,0,87,0,,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,
20200218_0840_DE2c,72,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,73,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,74,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,75,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,76,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,77,3,300000,20,5,0,1205,0,87,1,,
20200218_0840_DE2c,78,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,79,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,80,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,81,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,82,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,83,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,84,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,85,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,86,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,87,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,88,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,89,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,90,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,91,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,92,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,93,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,94,3,300000,15,5,0,1205,0,87,0,,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,
